id,nome,geocodigo,OBJECTID,sigla_uf,area_ha,categoria,ano,nome_1,grupo,esfera,ano_cria
252.0,Tucuruí,1508100,6527,PA,48.8133718856,autorizada,2010,ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI,US,estadual,2002
252.0,Tucuruí,1508100,13440,PA,225.782841603,não autorizada,2012,ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI,US,estadual,2002
252.0,Tucuruí,1508100,14066,PA,86.6148973885,não autorizada,2010,ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI,US,estadual,2002
314.0,Presidente Figueiredo,1303536,19055,AM,19.4859480897,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,US,estadual,1990
314.0,Presidente Figueiredo,1303536,19056,AM,23.6754070368,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,US,estadual,1990
314.0,Presidente Figueiredo,1303536,19057,AM,0.01433341039,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,US,estadual,1990
314.0,Presidente Figueiredo,1303536,19058,AM,7.23773731047,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,US,estadual,1990
314.0,Presidente Figueiredo,1303536,19059,AM,8.13587647999,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,US,estadual,1990
637.0,Novo Mundo,5106265,2843,MT,62.9380282247,não autorizada,2018,PARQUE ESTADUAL CRISTALINO,PI,estadual,2000
587.0,Manicoré,1302702,87,AM,276.877244398,não autorizada,2023,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,17617,AM,213.362804865,não autorizada,2021,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,17702,AM,276.840507518,não autorizada,2021,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,17703,AM,47.1307300247,não autorizada,2021,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19138,AM,1057.49957302,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ,US,federal,e 2016 de 11/05/2016
587.0,Manicoré,1302702,19139,AM,1480.6577356,,2020,ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ,US,federal,e 2016 de 11/05/2016
587.0,Manicoré,1302702,19291,AM,750.673443275,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19301,AM,544.968423824,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19306,AM,97.3841726898,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19307,AM,52.9452217082,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19308,AM,145.714761305,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19309,AM,626.722308196,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,19322,AM,687.528868251,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,21400,AM,29.7170132618,não autorizada,2022,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,21402,AM,21.4527877707,não autorizada,2022,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,21404,AM,36.3223217909,não autorizada,2022,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
587.0,Manicoré,1302702,21434,AM,48.5600569605,não autorizada,2022,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,253,MT,337.711626297,não autorizada,2016,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,485,MT,92.9826451139,não autorizada,2016,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,575,MT,394.928009364,não autorizada,2015,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,607,MT,190.89757542,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,608,MT,120.338313094,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,609,MT,195.705953938,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,610,MT,174.155109003,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,911,MT,86.0785851516,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,912,MT,49.7712286147,não autorizada,2015,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1411,MT,116.219066486,não autorizada,2014,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1416,MT,509.700627486,não autorizada,2014,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,1420,MT,103.589144869,não autorizada,2014,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1421,MT,119.744869948,não autorizada,2014,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1422,MT,339.830240306,não autorizada,2014,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1423,MT,133.729932745,não autorizada,2014,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1437,MT,144.679016951,não autorizada,2014,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1643,MT,37.2462806544,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1644,MT,74.9289816113,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1653,MT,123.92738205,não autorizada,2017,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,1654,MT,76.0113401276,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1658,MT,29.4301490984,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1659,MT,614.021909655,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1665,MT,265.616160347,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1666,MT,147.914315604,não autorizada,2017,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,1683,MT,16.6165482764,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1684,MT,13.6935361588,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1685,MT,18.6003894861,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1686,MT,3.94047032889,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1687,MT,44.8719572392,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1688,MT,45.0593050384,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1689,MT,9.10761640619,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1690,MT,38.171872298,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1691,MT,12.0350973848,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1692,MT,6.35847135628,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1693,MT,74.8565841968,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1694,MT,26.3336750875,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1695,MT,6.12668622797,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1696,MT,5.66055252849,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1697,MT,4.36957877736,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1698,MT,24.1953672197,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1699,MT,5.46057828202,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1700,MT,23.128157963,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1705,MT,32.2953194666,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1706,MT,53.133220263,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1707,MT,159.514859388,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1708,MT,32.875574622,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,1718,MT,12.1535164301,não autorizada,2017,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,1721,MT,18.5884867693,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1722,MT,19.0845003017,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1736,MT,35.4540461874,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1737,MT,24.0147026673,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1738,MT,13.0534089382,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1739,MT,13.6542572874,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1748,MT,139.395821559,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,1750,MT,58.1416502221,não autorizada,2017,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,2019,MT,622.086155161,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2020,MT,5.59855193938,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2021,MT,6.4694807123,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2022,MT,12.2955503851,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2023,MT,2.52635650992,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2085,MT,85.641096861,não autorizada,2017,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,2086,MT,17.9372141436,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2086,MT,17.9372141436,não autorizada,2017,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,2174,MT,0.79988674565,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2175,MT,81.1609760059,não autorizada,2017,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2569,MT,255.948014094,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2575,MT,12.0313974268,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2603,MT,99.9895712505,não autorizada,2019,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,2619,MT,139.169126195,não autorizada,2019,FLORESTA ESTADUAL MANICORÉ,US,estadual,2005
643.0,Colniza,5103254,2619,MT,139.169126195,não autorizada,2019,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,2620,MT,56.5149470708,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2621,MT,106.30163562,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2622,MT,49.4559137928,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2623,MT,838.542586644,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2624,MT,78.6489828796,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2625,MT,571.019491114,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2626,MT,74.283802499,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2627,MT,714.660727943,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2628,MT,165.64261797,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2726,MT,2.1930889821,não autorizada,2019,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,2746,MT,198.986711561,não autorizada,2019,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,2747,MT,91.6597605787,não autorizada,2019,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,2748,MT,16.9459978848,não autorizada,2019,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,2749,MT,0.94244816975,não autorizada,2019,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,2750,MT,58.8204736353,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2751,MT,11.985966026,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2752,MT,16.81526785,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2753,MT,22.3602190305,não autorizada,2019,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2762,MT,116.890028441,não autorizada,2018,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2954,MT,29.8106707807,não autorizada,2018,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,2955,MT,38.8810137693,não autorizada,2018,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,3013,MT,32.3606244114,não autorizada,2018,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,3020,MT,104.214927841,não autorizada,2018,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,3021,MT,41.6441106064,não autorizada,2018,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,3093,MT,7.88450965224,não autorizada,2018,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,3094,MT,26.2734254596,não autorizada,2018,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,3110,MT,11.3564343397,não autorizada,2018,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,3111,MT,7.60572785101,não autorizada,2018,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,3112,MT,128.430283783,não autorizada,2018,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,3113,MT,20.9942913297,não autorizada,2018,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,3120,MT,13.2438946469,não autorizada,2018,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,3254,MT,22.8871421843,não autorizada,2018,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,3255,MT,141.252757321,não autorizada,2018,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,4051,MT,51.662487632,não autorizada,2013,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,4052,MT,257.055754364,não autorizada,2013,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,4053,MT,437.969364755,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,4084,MT,80.4957801611,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,4131,MT,37.4616859996,não autorizada,2013,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,4134,MT,82.923043253,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,4135,MT,25.6926336646,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,4339,MT,4.39022971558,não autorizada,2013,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,4350,MT,106.782693367,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,4351,MT,19.8297923448,não autorizada,2013,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,16589,MT,1819.7398262,autorizada,2023,RESERVA BIOLÓGICA DO JARU,PI,federal,1979
643.0,Colniza,5103254,16607,MT,660.183635465,autorizada,2023,RESERVA BIOLÓGICA DO JARU,PI,federal,1979
643.0,Colniza,5103254,16664,MT,12.9265873107,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16682,MT,111.673621708,não autorizada,2023,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,16708,MT,62.7979886655,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16712,MT,6.60758568411,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16713,MT,84.4015940015,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16714,MT,28.757903065,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16715,MT,21.2125722727,não autorizada,2023,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,16716,MT,10.0056458764,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16718,MT,79.269985112,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16722,MT,123.424105998,não autorizada,2023,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,16723,MT,139.828534672,não autorizada,2023,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,16724,MT,45.77382704,não autorizada,2023,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,16724,MT,45.77382704,não autorizada,2023,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,16730,MT,72.7900226579,não autorizada,2023,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,17727,MT,16.7394574159,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,17927,MT,844.179417577,autorizada,2021,PARQUE ESTADUAL IGARAPÉS DO JURUENA,PI,estadual,2002
643.0,Colniza,5103254,18159,MT,10.2923029716,não autorizada,2021,RESERVA BIOLÓGICA DO JARU,PI,federal,1979
643.0,Colniza,5103254,18407,MT,13.4011388815,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18413,MT,8.34269163836,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18701,MT,36.7350421288,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18705,MT,133.65368676,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18706,MT,118.586946854,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18707,MT,138.06647764,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18708,MT,74.3911402985,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18709,MT,360.053142047,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18710,MT,54.8885892839,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18712,MT,192.522470862,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18716,MT,67.7018639049,não autorizada,2021,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,18719,MT,132.687328345,não autorizada,2021,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,18719,MT,132.687328345,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18723,MT,56.8353270885,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18726,MT,411.381802141,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18729,MT,97.3964816783,não autorizada,2021,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,18810,MT,168.061362932,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18810,MT,168.061362932,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18811,MT,15.9415103392,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18812,MT,85.571694909,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18865,MT,16.1528727538,não autorizada,2021,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,18878,MT,120.843247747,não autorizada,2021,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,18927,MT,178.583921975,não autorizada,2021,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,18928,MT,249.725541635,não autorizada,2021,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,20131,MT,889.955983673,,2020,RESERVA BIOLÓGICA DO JARU,PI,federal,1979
643.0,Colniza,5103254,20170,MT,102.331695568,,2020,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,US,estadual,1996
643.0,Colniza,5103254,20174,MT,90.5044911519,,2020,ESTAçãO ECOLóGICA DO RIO ROOSEVELT,PI,estadual,1997
643.0,Colniza,5103254,20175,MT,60.6401841819,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20176,MT,93.9962629541,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20198,MT,6.55509452629,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20199,MT,94.3985665845,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20200,MT,6.1926915603,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20202,MT,52.9426195968,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,20203,MT,127.812921887,,2020,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,PI,federal,2006
643.0,Colniza,5103254,20204,MT,429.945983749,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20207,MT,1199.10645796,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20208,MT,127.785036046,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20209,MT,66.4654701823,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20210,MT,70.5255290459,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
643.0,Colniza,5103254,20211,MT,12.3920071936,,2020,PARQUE ESTADUAL TUCUMÃ,PI,estadual,2002
