sigla_uf,area_ha,categoria,ano,Municipio,nome,geocodigo
MT,379.56048727911,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,163.85387247783,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,385.61577481137,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,82.04626866098,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,108.06072816558,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,268.62891873802,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,233.62624871848,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,167.80225700669,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,134.07001965478,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,83.29321053949,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,16.41107687383,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,159.99769921083,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,249.47493060474,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,61.36590989551,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,86.06542971958,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,53.85951275388,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,190.13499582043,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,208.55040996082,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,201.55418302631,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,41.29280317172,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,125.23417212622,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,40.72547914947,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,82.30637824269,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,109.60483778396,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,148.45491760896,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,285.5837356428,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,29.86853611733,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,331.49102384878,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,126.15716153201,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,53.76896108978,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,64.09724636806,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,41.93297650317,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,320.38903348183,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,47.85038128498,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,205.03321429699,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,164.20235061406,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,70.60070931309,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,187.57233809595,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,263.08527589942,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,357.36745312346,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,283.95817329794,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,24.80567136143,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,163.52906687691,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,65.04164412954,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,35.44981264319,não autorizada,2014,Rondolândia,Rondolândia,5107578
MT,162.66159772056,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,511.63003509693,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,268.45125486224,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,132.9865688695,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,197.40289521166,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,93.53160588778,não autorizada,2014,Aripuanã,Aripuanã,5101407
MT,218.89102676643,não autorizada,2014,Nova Maringá,Nova Maringá,5108907
MT,474.99063791767,não autorizada,2014,União do Sul,União do Sul,5108303
MT,474.99063791767,não autorizada,2014,União do Sul,Santa Carmem,5107248
MT,372.23397982003,não autorizada,2017,União do Sul,União do Sul,5108303
MT,163.0525369484,não autorizada,2017,Peixoto de Azevedo,Peixoto de Azevedo,5106422
MT,539.48219339789,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,47.69841468525,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,223.58652159648,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,259.33670490547,não autorizada,2017,Cláudia,Cláudia,5103056
MT,111.3726450985,não autorizada,2017,Cláudia,Cláudia,5103056
MT,79.3523989415,não autorizada,2017,União do Sul,União do Sul,5108303
MT,121.37294548424,não autorizada,2017,União do Sul,União do Sul,5108303
MT,893.12269890122,não autorizada,2017,União do Sul,União do Sul,5108303
MT,176.74211649587,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,537.56900835649,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,346.09575852403,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,150.8635250494,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,126.12937321988,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,40.63011429912,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,80.84489695506,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,192.92486445096,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,45.54836140402,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,121.92220481753,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,35.30011687792,não autorizada,2017,Cláudia,Cláudia,5103056
MT,229.05512910057,não autorizada,2017,Itaúba,Itaúba,5104559
MT,81.9066224135,não autorizada,2017,Itaúba,Itaúba,5104559
MT,269.19091378913,não autorizada,2017,Nova Santa Helena,Nova Santa Helena,5106190
MT,193.14405922187,não autorizada,2017,União do Sul,União do Sul,5108303
MT,250.2067009537,não autorizada,2017,União do Sul,União do Sul,5108303
MT,68.23671825312,não autorizada,2017,Cláudia,Cláudia,5103056
MT,102.86642688731,não autorizada,2017,União do Sul,União do Sul,5108303
MT,64.65030443486,não autorizada,2017,União do Sul,União do Sul,5108303
MT,34.42772255708,não autorizada,2017,União do Sul,União do Sul,5108303
MT,69.12892612818,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,200.06752325175,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,156.13410179873,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,453.55086112284,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,425.83633666509,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,71.87310624364,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,51.09818784,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,248.25715716329,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,74.60385856291,não autorizada,2017,Vera,Vera,5108501
MT,340.52341483264,não autorizada,2017,Vera,Vera,5108501
MT,102.98433128197,não autorizada,2017,Vera,Vera,5108501
MT,37.73580316987,não autorizada,2017,Vera,Vera,5108501
MT,249.76017127852,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,225.49488683548,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,62.9493933985,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,78.54685271866,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,351.46350832381,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,736.39889141635,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,16.58833490989,não autorizada,2017,Vera,Vera,5108501
MT,823.09362919013,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,221.50055449632,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,168.36487618138,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,141.87455650034,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,40.41647100083,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,855.92239293918,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,51.44282899663,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,105.40151824728,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,166.50266295187,não autorizada,2017,União do Sul,União do Sul,5108303
MT,59.26702546901,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,243.93362096016,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,21.28260126759,não autorizada,2017,Paranatinga,Nova Ubiratã,5106240
MT,35.99400422078,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,26.45916315328,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,50.3748990859,não autorizada,2017,Gaúcha do Norte,Gaúcha do Norte,5103858
MT,52.13045192652,não autorizada,2017,Gaúcha do Norte,Gaúcha do Norte,5103858
MT,167.21101322823,não autorizada,2017,Alto Boa Vista,Alto Boa Vista,5100359
MT,13.7002331629,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,23.57693221757,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,30.94347957996,não autorizada,2017,Alto Boa Vista,Alto Boa Vista,5100359
MT,40.53932396572,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,38.69877209606,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,16.03640513695,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,14.53075519124,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,124.92392881969,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,7.8735997861,não autorizada,2017,São Félix do Araguaia,São Félix do Araguaia,5107859
MT,314.82883741014,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,221.72627349068,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,70.66487915399,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,69.42943918833,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,94.23602029125,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,37.31644178825,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,161.90181671651,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,26.79905527376,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,166.04046997275,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,70.27893444815,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,81.92830401755,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,122.87377755616,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,38.23706801853,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,52.54533518131,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,151.48081218671,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,16.99383030817,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,19.69682974927,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,19.15968352855,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,39.21138584772,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,12.22751128659,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,20.76219860038,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,11.75572384725,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,8.05579468078,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,29.13438337597,não autorizada,2017,Marcelândia,Marcelândia,5105580
MT,71.75669044371,não autorizada,2017,União do Sul,União do Sul,5108303
MT,36.0514310315,não autorizada,2017,União do Sul,União do Sul,5108303
MT,7.30972502948,não autorizada,2017,União do Sul,União do Sul,5108303
MT,183.86036056941,não autorizada,2017,União do Sul,União do Sul,5108303
MT,177.10518475444,não autorizada,2017,União do Sul,União do Sul,5108303
MT,91.06626103169,não autorizada,2017,União do Sul,União do Sul,5108303
MT,67.34590107783,não autorizada,2017,Itaúba,Itaúba,5104559
MT,32.58630817706,não autorizada,2017,Cláudia,Cláudia,5103056
MT,24.13820675462,não autorizada,2017,União do Sul,União do Sul,5108303
MT,104.70678154209,não autorizada,2017,União do Sul,União do Sul,5108303
MT,46.08361689216,não autorizada,2017,União do Sul,União do Sul,5108303
MT,86.17635432145,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,268.14748991695,não autorizada,2017,União do Sul,União do Sul,5108303
MT,103.59989414307,não autorizada,2017,Santa Carmem,Santa Carmem,5107248
MT,37.26412439342,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,11.86581333573,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,49.30080031934,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,9.0565911543,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,32.49515885581,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,8.65032542243,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,13.14351722986,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,79.62006486761,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,74.74446215076,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,65.19926621744,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,44.16865014464,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,40.77894093193,não autorizada,2017,Nova Ubiratã,Nova Ubiratã,5106240
MT,11.10972178251,não autorizada,2017,Paranatinga,Paranatinga,5106307
MT,199.10685132191,não autorizada,2017,Nova Santa Helena,Nova Santa Helena,5106190
MT,89.7255676441,não autorizada,2017,Nova Santa Helena,Nova Santa Helena,5106190
MT,123.71072744236,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,23.09334756002,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,163.82617555926,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,40.97687889198,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,8.05168052203,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,533.43405778385,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,102.90347417713,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,205.25692035613,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,165.2114095184,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,267.61150618047,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,717.04024248222,não autorizada,2017,Feliz Natal,Feliz Natal,5103700
MT,37.24628065443,não autorizada,2017,Colniza,Colniza,5103254
MT,74.92898161129,não autorizada,2017,Colniza,Colniza,5103254
MT,229.55596552584,não autorizada,2017,Colniza,Colniza,5103254
MT,115.25914861844,não autorizada,2017,Rondolândia,Rondolândia,5107578
MT,741.26608413685,não autorizada,2017,Colniza,Colniza,5103254
MT,73.31900790555,não autorizada,2017,Colniza,Colniza,5103254
MT,207.40561633814,não autorizada,2017,Colniza,Colniza,5103254
MT,25.28448795486,não autorizada,2017,Colniza,Colniza,5103254
MT,67.66672917809,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,310.11474391973,não autorizada,2017,Colniza,Colniza,5103254
MT,123.92738205022,não autorizada,2017,Colniza,Colniza,5103254
MT,76.01134012763,não autorizada,2017,Colniza,Colniza,5103254
MT,197.17888588395,não autorizada,2017,Colniza,Colniza,5103254
MT,130.70143130851,não autorizada,2017,Colniza,Colniza,5103254
MT,262.96043238599,não autorizada,2017,Colniza,Colniza,5103254
MT,29.43014909835,não autorizada,2017,Colniza,Colniza,5103254
MT,614.02190965528,não autorizada,2017,Colniza,Colniza,5103254
MT,50.41875965169,não autorizada,2017,Colniza,Colniza,5103254
MT,40.57304095917,não autorizada,2017,Colniza,Colniza,5103254
MT,27.87671344277,não autorizada,2017,Colniza,Colniza,5103254
MT,50.80762051139,não autorizada,2017,Colniza,Colniza,5103254
MT,253.82455253384,não autorizada,2017,Colniza,Colniza,5103254
MT,265.61616034744,não autorizada,2017,Colniza,Colniza,5103254
MT,147.91431560379,não autorizada,2017,Colniza,Colniza,5103254
MT,129.33906133014,não autorizada,2017,Rondolândia,Rondolândia,5107578
MT,102.44332670551,não autorizada,2017,Colniza,Colniza,5103254
AM,147.79872659554,não autorizada,2023,,Maués,1302900
MT,69.57274599584,não autorizada,2017,Colniza,Colniza,5103254
MT,5.5481278351,não autorizada,2017,Colniza,Colniza,5103254
MT,35.62929009782,não autorizada,2017,Colniza,Colniza,5103254
MT,17.29924151354,não autorizada,2017,Colniza,Colniza,5103254
MT,30.62031739285,não autorizada,2017,Colniza,Colniza,5103254
MT,28.30065513173,não autorizada,2017,Colniza,Colniza,5103254
MT,83.24243402266,não autorizada,2017,Colniza,Colniza,5103254
MT,22.76748909834,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,107.3089517616,não autorizada,2017,Aripuanã,Juína,5105150
MT,107.3089517616,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,47.83534389135,não autorizada,2017,Colniza,Colniza,5103254
MT,28.06217982781,não autorizada,2017,Colniza,Colniza,5103254
MT,109.37989232034,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,255.32264924906,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,60.911091419,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,16.61654827637,não autorizada,2017,Colniza,Colniza,5103254
MT,13.6935361588,não autorizada,2017,Colniza,Colniza,5103254
MT,18.60038948613,não autorizada,2017,Colniza,Colniza,5103254
MT,3.94047032889,não autorizada,2017,Colniza,Colniza,5103254
MT,44.87195723919,não autorizada,2017,Colniza,Colniza,5103254
MT,45.05930503839,não autorizada,2017,Colniza,Colniza,5103254
MT,9.10761640619,não autorizada,2017,Colniza,Colniza,5103254
MT,38.17187229795,não autorizada,2017,Colniza,Colniza,5103254
MT,12.03509738483,não autorizada,2017,Colniza,Colniza,5103254
MT,6.35847135628,não autorizada,2017,Colniza,Colniza,5103254
MT,74.85658419675,não autorizada,2017,Colniza,Colniza,5103254
MT,26.33367508746,não autorizada,2017,Colniza,Colniza,5103254
MT,6.12668622797,não autorizada,2017,Colniza,Colniza,5103254
MT,5.66055252849,não autorizada,2017,Colniza,Colniza,5103254
MT,4.36957877736,não autorizada,2017,Colniza,Colniza,5103254
MT,24.19536721969,não autorizada,2017,Colniza,Colniza,5103254
MT,5.46057828202,não autorizada,2017,Colniza,Colniza,5103254
MT,23.12815796304,não autorizada,2017,Colniza,Colniza,5103254
MT,14.51331525716,não autorizada,2017,Colniza,Colniza,5103254
MT,45.22058403584,não autorizada,2017,Colniza,Colniza,5103254
MT,8.61175298118,não autorizada,2017,Colniza,Colniza,5103254
MT,51.89590632958,não autorizada,2017,Colniza,Colniza,5103254
MT,32.29531946664,não autorizada,2017,Colniza,Colniza,5103254
MT,53.13322026301,não autorizada,2017,Colniza,Colniza,5103254
MT,159.51485938784,não autorizada,2017,Colniza,Colniza,5103254
MT,32.87557462197,não autorizada,2017,Colniza,Colniza,5103254
MT,15.63666799299,não autorizada,2017,Colniza,Colniza,5103254
MT,211.70734064386,não autorizada,2017,Colniza,Colniza,5103254
MT,102.14673233873,não autorizada,2017,Colniza,Colniza,5103254
MT,223.8895212238,não autorizada,2017,Colniza,Colniza,5103254
MT,98.92072023398,não autorizada,2017,Colniza,Colniza,5103254
MT,19.4045101757,não autorizada,2017,Colniza,Colniza,5103254
MT,105.3500856278,não autorizada,2017,Colniza,Colniza,5103254
MT,18.27500909311,não autorizada,2017,Colniza,Colniza,5103254
MT,37.18836927159,não autorizada,2017,Colniza,Colniza,5103254
MT,12.15351643006,não autorizada,2017,Colniza,Colniza,5103254
MT,86.20499185301,não autorizada,2017,Rondolândia,Rondolândia,5107578
MT,86.20499185301,não autorizada,2017,Rondolândia,Colniza,5103254
MT,201.81779041109,não autorizada,2017,Colniza,Colniza,5103254
AM,171.82461738541,não autorizada,2023,,Boca do Acre,1300706
MT,18.58848676935,não autorizada,2017,Colniza,Colniza,5103254
MT,19.08450030172,não autorizada,2017,Colniza,Colniza,5103254
MT,60.15706538957,não autorizada,2017,Colniza,Colniza,5103254
MT,30.47953771435,não autorizada,2017,Colniza,Colniza,5103254
MT,93.0058878028,não autorizada,2017,Colniza,Colniza,5103254
MT,3.16686568026,não autorizada,2017,Colniza,Colniza,5103254
MT,177.48079811553,não autorizada,2017,Colniza,Colniza,5103254
MT,25.52862087708,não autorizada,2017,Colniza,Colniza,5103254
MT,52.98127406201,não autorizada,2017,Colniza,Colniza,5103254
MT,180.79732193494,não autorizada,2017,Colniza,Colniza,5103254
MT,79.94544250545,não autorizada,2017,Colniza,Colniza,5103254
MT,11.27843927647,não autorizada,2017,Colniza,Colniza,5103254
MT,33.61346174581,não autorizada,2017,Colniza,Colniza,5103254
MT,32.4041569048,não autorizada,2017,Colniza,Colniza,5103254
MT,44.06275472971,não autorizada,2017,Colniza,Colniza,5103254
MT,35.45404618742,não autorizada,2017,Colniza,Colniza,5103254
MT,24.0147026673,não autorizada,2017,Colniza,Colniza,5103254
MT,13.05340893817,não autorizada,2017,Colniza,Colniza,5103254
MT,13.65425728738,não autorizada,2017,Colniza,Colniza,5103254
MT,123.39361248942,não autorizada,2017,Colniza,Colniza,5103254
MT,39.13786202869,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,157.58750399101,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,43.67694188483,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,36.08558920045,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,12.62663578456,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,29.3432588618,não autorizada,2017,Colniza,Colniza,5103254
MT,24.0302677094,não autorizada,2017,Colniza,Colniza,5103254
MT,139.3958215586,não autorizada,2017,Colniza,Colniza,5103254
MT,67.6819490607,não autorizada,2017,Colniza,Colniza,5103254
MT,58.14165022211,não autorizada,2017,Colniza,Colniza,5103254
MT,70.0052744291,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,70.0052744291,não autorizada,2017,Aripuanã,Colniza,5103254
MT,768.53267600929,não autorizada,2017,Colniza,Colniza,5103254
MT,49.06954847599,não autorizada,2017,Nova Bandeirantes,Nova Bandeirantes,5106158
MT,64.41767584976,não autorizada,2017,Nova Bandeirantes,Nova Bandeirantes,5106158
MT,42.67280925873,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,6.74270204266,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,12.26786423097,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,177.67361901533,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,93.19080863847,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,129.14852638555,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,206.40502743781,não autorizada,2017,Juruena,Juruena,5105176
MT,84.41145969775,não autorizada,2017,Juruena,Juruena,5105176
MT,12.85790323219,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,240.04036263091,não autorizada,2017,Cotriguaçu,Cotriguaçu,5103379
MT,14.18244049085,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,78.55660832408,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,57.88644149657,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,259.42920478084,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,102.52206754458,não autorizada,2017,Colniza,Colniza,5103254
MT,24.86482115209,não autorizada,2017,Colniza,Colniza,5103254
MT,187.04476604453,não autorizada,2017,Colniza,Colniza,5103254
MT,5.78845082855,não autorizada,2017,Colniza,Colniza,5103254
MT,6.00443995759,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,67.26637672329,não autorizada,2017,Aripuanã,Aripuanã,5101407
AM,1330.05624404299,não autorizada,2023,,Parintins,1303403
MT,145.97067099633,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,44.45260041922,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,147.97008097731,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,62.57608793555,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,7.26379101685,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,36.69302654629,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,27.83912443682,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,142.05124831175,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,46.4597644827,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,353.05061813982,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,83.30014266055,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,26.88058477621,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,24.35765095657,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,35.75852400433,não autorizada,2017,Juína,Juína,5105150
MT,67.11442603594,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,82.33572957817,não autorizada,2017,Aripuanã,Aripuanã,5101407
MT,30.85656170357,não autorizada,2017,Juína,Juína,5105150
MT,11.7005176954,não autorizada,2017,Juína,Juína,5105150
MT,124.8302503476,não autorizada,2017,Juína,Juína,5105150
MT,43.55500721357,não autorizada,2017,Juína,Juína,5105150
MT,100.2957094677,não autorizada,2017,Juína,Juína,5105150
MT,46.81933356275,não autorizada,2017,Juína,Juína,5105150
MT,30.0010421297,não autorizada,2017,Juína,Juína,5105150
MT,15.02596230091,não autorizada,2017,Juína,Juína,5105150
MT,41.423867044,não autorizada,2017,Juína,Juína,5105150
MT,13.9371788261,não autorizada,2017,Juína,Juína,5105150
MT,21.65047935992,não autorizada,2017,Juína,Juína,5105150
MT,28.33412578357,não autorizada,2017,Juína,Juína,5105150
MT,208.48510036263,não autorizada,2017,Juína,Juína,5105150
MT,46.7445643969,não autorizada,2017,Juína,Juína,5105150
MT,5.3639307739,não autorizada,2017,Juína,Juína,5105150
MT,1088.84237591866,autorizada,2018,Tabaporã,Tabaporã,5107941
MT,1.7849294506,não autorizada,2017,Juína,Juína,5105150
MT,123.22042823609,não autorizada,2017,Apiacás,Apiacás,5100805
MT,136.18739877067,não autorizada,2017,Apiacás,Apiacás,5100805
MT,32.71564082162,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,24.10107658352,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,10.47497065335,não autorizada,2017,Apiacás,Apiacás,5100805
MT,11.70539440961,não autorizada,2017,Apiacás,Apiacás,5100805
MT,34.10812230391,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,22.94698129342,não autorizada,2017,Nova Bandeirantes,Nova Bandeirantes,5106158
MT,14.21322405377,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,16.59153496581,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,20.80378264388,não autorizada,2017,Apiacás,Apiacás,5100805
MT,15.27859413146,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,118.45600023994,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,37.26829259173,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,37.26829259173,não autorizada,2017,Paranaíta,Apiacás,5100805
MT,19.11160234167,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,18.16866788835,não autorizada,2017,Paranaíta,Paranaíta,5106299
MT,7.69669065801,não autorizada,2017,Apiacás,Apiacás,5100805
MT,15.62760974026,não autorizada,2017,Apiacás,Apiacás,5100805
MT,19.47503323842,não autorizada,2017,Apiacás,Apiacás,5100805
MT,9.37270494508,não autorizada,2017,Apiacás,Apiacás,5100805
